id,price,quantity,order_id,product_id,variation_id
1,400,575,1,2F8H9,
2,400,580,2,2F8H9,
3,400,600,3,2F8H9,
4,400,840,4,2F8H9,
5,400,625,5,2F8H9,
6,400,525,6,2F8H9,
7,400,750,7,2F8H9,
8,400,825,8,2F8H9,
9,400,575,9,2F8H9,
10,400,720,10,2F8H9,
11,400,940,11,2F8H9,
12,400,890,12,2F8H9,
13,400,580,13,2F8H9,
14,400,1000,14,2F8H9,
15,400,890,15,2F8H9,
16,400,815,16,2F8H9,
17,400,750,17,2F8H9,
18,400,580,18,2F8H9,
19,400,950,19,2F8H9,
20,400,615,20,2F8H9,
21,400,620,21,2F8H9,
22,400,940,22,2F8H9,
23,400,720,23,2F8H9,
24,400,500,24,2F8H9,
25,400,500,25,2F8H9,
26,400,950,26,2F8H9,
27,400,1000,27,2F8H9,
28,400,815,28,2F8H9,
29,400,575,29,2F8H9,
30,400,565,30,2F8H9,
31,400,890,31,2F8H9,
32,400,720,32,2F8H9,
33,400,700,33,2F8H9,
34,400,620,34,2F8H9,
35,400,625,35,2F8H9,
36,400,940,36,2F8H9,
37,400,575,37,2F8H9,
38,400,615,38,2F8H9,
39,400,750,39,2F8H9,
40,400,720,40,2F8H9,
41,400,700,41,2F8H9,
42,400,700,42,2F8H9,
43,400,890,43,2F8H9,
44,400,500,44,2F8H9,
45,400,720,45,2F8H9,
46,400,615,46,2F8H9,
47,400,950,47,2F8H9,
48,400,835,48,2F8H9,
49,400,525,49,2F8H9,
50,400,720,50,2F8H9,
51,400,580,51,2F8H9,
52,400,840,52,2F8H9,
53,400,720,53,2F8H9,
54,400,750,54,2F8H9,
55,400,815,55,2F8H9,
56,400,625,56,2F8H9,
57,400,515,57,2F8H9,
58,400,925,58,2F8H9,
59,400,750,59,2F8H9,
60,400,835,60,2F8H9,
61,400,600,61,2F8H9,
62,400,565,62,2F8H9,
63,400,840,63,2F8H9,
64,400,500,64,2F8H9,
65,400,580,65,2F8H9,
66,400,890,66,2F8H9,
67,400,840,67,2F8H9,
68,400,500,68,2F8H9,
69,400,575,69,2F8H9,
70,400,890,70,2F8H9,
71,400,515,71,2F8H9,
72,400,500,72,2F8H9,
73,400,720,73,2F8H9,
74,400,815,74,2F8H9,
75,400,565,75,2F8H9,
76,400,615,76,2F8H9,
77,400,750,77,2F8H9,
78,400,890,78,2F8H9,
79,400,565,79,2F8H9,
80,400,825,80,2F8H9,
81,400,940,81,2F8H9,
82,400,565,82,2F8H9,
83,400,615,83,2F8H9,
84,400,950,84,2F8H9,
85,400,615,85,2F8H9,
86,400,890,86,2F8H9,
87,400,700,87,2F8H9,
88,400,575,88,2F8H9,
89,400,615,89,2F8H9,
90,400,620,90,2F8H9,
91,400,815,91,2F8H9,
92,400,840,92,2F8H9,
93,400,615,93,2F8H9,
94,400,615,94,2F8H9,
95,400,915,95,2F8H9,
96,400,525,96,2F8H9,
97,400,1025,97,2F8H9,
98,400,515,98,2F8H9,
99,400,700,99,2F8H9,
100,400,940,100,2F8H9,
101,400,620,101,2F8H9,
102,400,720,102,2F8H9,
103,400,890,103,2F8H9,
104,400,500,104,2F8H9,
105,400,720,105,2F8H9,
106,400,750,106,2F8H9,
107,400,615,107,2F8H9,
108,400,720,108,2F8H9,
109,400,1000,109,2F8H9,
110,400,915,110,2F8H9,
111,400,890,111,2F8H9,
112,400,890,112,2F8H9,
113,400,615,113,2F8H9,
114,400,700,114,2F8H9,
115,400,625,115,2F8H9,
116,400,500,116,2F8H9,
117,400,1000,117,2F8H9,
118,400,615,118,2F8H9,
119,400,825,119,2F8H9,
120,400,840,120,2F8H9,
121,400,615,121,2F8H9,
122,400,600,122,2F8H9,
123,400,615,123,2F8H9,
124,400,815,124,2F8H9,
125,400,815,125,2F8H9,
126,400,600,126,2F8H9,
127,400,1025,127,2F8H9,
128,400,720,128,2F8H9,
129,400,700,129,2F8H9,
130,400,600,130,2F8H9,
131,400,835,131,2F8H9,
132,400,825,132,2F8H9,
133,400,580,133,2F8H9,
134,400,825,134,2F8H9,
135,400,750,135,2F8H9,
136,400,600,136,2F8H9,
137,400,525,137,2F8H9,
138,400,940,138,2F8H9,
139,400,840,139,2F8H9,
140,400,950,140,2F8H9,
141,400,825,141,2F8H9,
142,400,525,142,2F8H9,
143,400,600,143,2F8H9,
